center,left,right,steering,throttle,brake,speed
IMG/center_2021_04_13_19_40_35_914.jpg,IMG/left_2021_04_13_19_40_35_914.jpg,IMG/right_2021_04_13_19_40_35_914.jpg,-1,0,0,8.067085
IMG/center_2021_04_13_19_40_35_999.jpg,IMG/left_2021_04_13_19_40_35_999.jpg,IMG/right_2021_04_13_19_40_35_999.jpg,-1,0,0,7.982126
IMG/center_2021_04_13_19_40_36_067.jpg,IMG/left_2021_04_13_19_40_36_067.jpg,IMG/right_2021_04_13_19_40_36_067.jpg,-1,0,0,7.918898
IMG/center_2021_04_13_19_40_36_148.jpg,IMG/left_2021_04_13_19_40_36_148.jpg,IMG/right_2021_04_13_19_40_36_148.jpg,-1,0,0,7.835254
IMG/center_2021_04_13_19_40_36_224.jpg,IMG/left_2021_04_13_19_40_36_224.jpg,IMG/right_2021_04_13_19_40_36_224.jpg,-1,0,0,7.752338
IMG/center_2021_04_13_19_40_36_305.jpg,IMG/left_2021_04_13_19_40_36_305.jpg,IMG/right_2021_04_13_19_40_36_305.jpg,-1,0,0,7.67016
IMG/center_2021_04_13_19_40_36_395.jpg,IMG/left_2021_04_13_19_40_36_395.jpg,IMG/right_2021_04_13_19_40_36_395.jpg,-1,0,0,7.568458
IMG/center_2021_04_13_19_40_36_465.jpg,IMG/left_2021_04_13_19_40_36_465.jpg,IMG/right_2021_04_13_19_40_36_465.jpg,-1,0,0,7.507975
IMG/center_2021_04_13_19_40_36_536.jpg,IMG/left_2021_04_13_19_40_36_536.jpg,IMG/right_2021_04_13_19_40_36_536.jpg,-1,0,0,7.427961
IMG/center_2021_04_13_19_40_36_606.jpg,IMG/left_2021_04_13_19_40_36_606.jpg,IMG/right_2021_04_13_19_40_36_606.jpg,-1,0,0,7.368411
IMG/center_2021_04_13_19_40_36_675.jpg,IMG/left_2021_04_13_19_40_36_675.jpg,IMG/right_2021_04_13_19_40_36_675.jpg,-1,0,0,7.289635
IMG/center_2021_04_13_19_40_36_742.jpg,IMG/left_2021_04_13_19_40_36_742.jpg,IMG/right_2021_04_13_19_40_36_742.jpg,-1,0,0,7.231007
IMG/center_2021_04_13_19_40_36_809.jpg,IMG/left_2021_04_13_19_40_36_809.jpg,IMG/right_2021_04_13_19_40_36_809.jpg,-1,0,0,7.172771
IMG/center_2021_04_13_19_40_36_884.jpg,IMG/left_2021_04_13_19_40_36_884.jpg,IMG/right_2021_04_13_19_40_36_884.jpg,-1,0,0,7.095728
IMG/center_2021_04_13_19_40_36_959.jpg,IMG/left_2021_04_13_19_40_36_959.jpg,IMG/right_2021_04_13_19_40_36_959.jpg,-1,0,0,7.01937
IMG/center_2021_04_13_19_40_37_035.jpg,IMG/left_2021_04_13_19_40_37_035.jpg,IMG/right_2021_04_13_19_40_37_035.jpg,-1,0,0,6.943689
IMG/center_2021_04_13_19_40_37_113.jpg,IMG/left_2021_04_13_19_40_37_113.jpg,IMG/right_2021_04_13_19_40_37_113.jpg,-1,0,0,6.868681
IMG/center_2021_04_13_19_40_37_192.jpg,IMG/left_2021_04_13_19_40_37_192.jpg,IMG/right_2021_04_13_19_40_37_192.jpg,-1,0,0,6.794342
IMG/center_2021_04_13_19_40_37_270.jpg,IMG/left_2021_04_13_19_40_37_270.jpg,IMG/right_2021_04_13_19_40_37_270.jpg,-1,0,0,6.739014
IMG/center_2021_04_13_19_40_37_352.jpg,IMG/left_2021_04_13_19_40_37_352.jpg,IMG/right_2021_04_13_19_40_37_352.jpg,-1,0,0,6.647632
IMG/center_2021_04_13_19_40_37_421.jpg,IMG/left_2021_04_13_19_40_37_421.jpg,IMG/right_2021_04_13_19_40_37_421.jpg,0,0,0,6.461419
IMG/center_2021_04_13_19_40_37_500.jpg,IMG/left_2021_04_13_19_40_37_500.jpg,IMG/right_2021_04_13_19_40_37_500.jpg,0,0,0,6.374396
IMG/center_2021_04_13_19_40_37_578.jpg,IMG/left_2021_04_13_19_40_37_578.jpg,IMG/right_2021_04_13_19_40_37_578.jpg,0,0,0,6.321804
IMG/center_2021_04_13_19_40_37_654.jpg,IMG/left_2021_04_13_19_40_37_654.jpg,IMG/right_2021_04_13_19_40_37_654.jpg,0,0,0,6.270921
IMG/center_2021_04_13_19_40_37_733.jpg,IMG/left_2021_04_13_19_40_37_733.jpg,IMG/right_2021_04_13_19_40_37_733.jpg,0,0,0,6.220519
IMG/center_2021_04_13_19_40_37_815.jpg,IMG/left_2021_04_13_19_40_37_815.jpg,IMG/right_2021_04_13_19_40_37_815.jpg,0,0,0,6.170525
IMG/center_2021_04_13_19_40_37_890.jpg,IMG/left_2021_04_13_19_40_37_890.jpg,IMG/right_2021_04_13_19_40_37_890.jpg,0,0,0,6.133295
IMG/center_2021_04_13_19_40_37_969.jpg,IMG/left_2021_04_13_19_40_37_969.jpg,IMG/right_2021_04_13_19_40_37_969.jpg,0,0,0,6.084003
IMG/center_2021_04_13_19_40_38_047.jpg,IMG/left_2021_04_13_19_40_38_047.jpg,IMG/right_2021_04_13_19_40_38_047.jpg,0,0,0,6.035108
IMG/center_2021_04_13_19_40_38_126.jpg,IMG/left_2021_04_13_19_40_38_126.jpg,IMG/right_2021_04_13_19_40_38_126.jpg,0,0,0,5.986605
IMG/center_2021_04_13_19_40_38_206.jpg,IMG/left_2021_04_13_19_40_38_206.jpg,IMG/right_2021_04_13_19_40_38_206.jpg,0,0,0,5.938493
IMG/center_2021_04_13_19_40_38_282.jpg,IMG/left_2021_04_13_19_40_38_282.jpg,IMG/right_2021_04_13_19_40_38_282.jpg,0,0,0,5.890766
IMG/center_2021_04_13_19_40_38_362.jpg,IMG/left_2021_04_13_19_40_38_362.jpg,IMG/right_2021_04_13_19_40_38_362.jpg,0,0,0,5.843421
IMG/center_2021_04_13_19_40_38_440.jpg,IMG/left_2021_04_13_19_40_38_440.jpg,IMG/right_2021_04_13_19_40_38_440.jpg,0,0,0,5.79646
IMG/center_2021_04_13_19_40_38_521.jpg,IMG/left_2021_04_13_19_40_38_521.jpg,IMG/right_2021_04_13_19_40_38_521.jpg,0,0,0,5.749874
IMG/center_2021_04_13_19_40_38_597.jpg,IMG/left_2021_04_13_19_40_38_597.jpg,IMG/right_2021_04_13_19_40_38_597.jpg,0,0.111822,0,5.739777
IMG/center_2021_04_13_19_40_38_666.jpg,IMG/left_2021_04_13_19_40_38_666.jpg,IMG/right_2021_04_13_19_40_38_666.jpg,0,0.3198543,0,5.864364
IMG/center_2021_04_13_19_40_38_737.jpg,IMG/left_2021_04_13_19_40_38_737.jpg,IMG/right_2021_04_13_19_40_38_737.jpg,0,0.5339832,0,6.24879
IMG/center_2021_04_13_19_40_38_806.jpg,IMG/left_2021_04_13_19_40_38_806.jpg,IMG/right_2021_04_13_19_40_38_806.jpg,0,0.7415898,0,6.675529
IMG/center_2021_04_13_19_40_38_876.jpg,IMG/left_2021_04_13_19_40_38_876.jpg,IMG/right_2021_04_13_19_40_38_876.jpg,0,0.9515439,0,7.451123
IMG/center_2021_04_13_19_40_38_944.jpg,IMG/left_2021_04_13_19_40_38_944.jpg,IMG/right_2021_04_13_19_40_38_944.jpg,0,1,0,8.128469
IMG/center_2021_04_13_19_40_39_014.jpg,IMG/left_2021_04_13_19_40_39_014.jpg,IMG/right_2021_04_13_19_40_39_014.jpg,0,1,0,9.029895
IMG/center_2021_04_13_19_40_39_099.jpg,IMG/left_2021_04_13_19_40_39_099.jpg,IMG/right_2021_04_13_19_40_39_099.jpg,0,0.7974724,0,9.832696
IMG/center_2021_04_13_19_40_39_176.jpg,IMG/left_2021_04_13_19_40_39_176.jpg,IMG/right_2021_04_13_19_40_39_176.jpg,0,0.5667039,0,10.41053
IMG/center_2021_04_13_19_40_39_256.jpg,IMG/left_2021_04_13_19_40_39_256.jpg,IMG/right_2021_04_13_19_40_39_256.jpg,0,0.3273124,0,10.74336
IMG/center_2021_04_13_19_40_39_337.jpg,IMG/left_2021_04_13_19_40_39_337.jpg,IMG/right_2021_04_13_19_40_39_337.jpg,0,0.08434775,0,10.84769
IMG/center_2021_04_13_19_40_39_416.jpg,IMG/left_2021_04_13_19_40_39_416.jpg,IMG/right_2021_04_13_19_40_39_416.jpg,0,0,0,10.77441
IMG/center_2021_04_13_19_40_39_494.jpg,IMG/left_2021_04_13_19_40_39_494.jpg,IMG/right_2021_04_13_19_40_39_494.jpg,0,0,0,10.6878
IMG/center_2021_04_13_19_40_39_573.jpg,IMG/left_2021_04_13_19_40_39_573.jpg,IMG/right_2021_04_13_19_40_39_573.jpg,0,0,0,10.6019
IMG/center_2021_04_13_19_40_39_643.jpg,IMG/left_2021_04_13_19_40_39_643.jpg,IMG/right_2021_04_13_19_40_39_643.jpg,0,0,0,10.53792
IMG/center_2021_04_13_19_40_39_711.jpg,IMG/left_2021_04_13_19_40_39_711.jpg,IMG/right_2021_04_13_19_40_39_711.jpg,0,0,0,10.45321
IMG/center_2021_04_13_19_40_39_789.jpg,IMG/left_2021_04_13_19_40_39_789.jpg,IMG/right_2021_04_13_19_40_39_789.jpg,-0.05,0,0,10.38962
IMG/center_2021_04_13_19_40_39_866.jpg,IMG/left_2021_04_13_19_40_39_866.jpg,IMG/right_2021_04_13_19_40_39_866.jpg,-0.25,0.1711989,0,10.35636
IMG/center_2021_04_13_19_40_39_941.jpg,IMG/left_2021_04_13_19_40_39_941.jpg,IMG/right_2021_04_13_19_40_39_941.jpg,-0.45,0.3998817,0,10.51217
IMG/center_2021_04_13_19_40_40_020.jpg,IMG/left_2021_04_13_19_40_40_020.jpg,IMG/right_2021_04_13_19_40_40_020.jpg,-0.6500001,0.6354621,0,10.85689
IMG/center_2021_04_13_19_40_40_100.jpg,IMG/left_2021_04_13_19_40_40_100.jpg,IMG/right_2021_04_13_19_40_40_100.jpg,-0.8500001,0.8776793,0,11.39838
IMG/center_2021_04_13_19_40_40_182.jpg,IMG/left_2021_04_13_19_40_40_182.jpg,IMG/right_2021_04_13_19_40_40_182.jpg,-1,1,0,11.91357
IMG/center_2021_04_13_19_40_40_261.jpg,IMG/left_2021_04_13_19_40_40_261.jpg,IMG/right_2021_04_13_19_40_40_261.jpg,-1,0.9035929,0,12.74139
IMG/center_2021_04_13_19_40_40_341.jpg,IMG/left_2021_04_13_19_40_40_341.jpg,IMG/right_2021_04_13_19_40_40_341.jpg,0,0.6638052,0,13.34076
IMG/center_2021_04_13_19_40_40_425.jpg,IMG/left_2021_04_13_19_40_40_425.jpg,IMG/right_2021_04_13_19_40_40_425.jpg,0,0.4123923,0,13.58975
IMG/center_2021_04_13_19_40_40_494.jpg,IMG/left_2021_04_13_19_40_40_494.jpg,IMG/right_2021_04_13_19_40_40_494.jpg,0,0.2056362,0,13.76204
IMG/center_2021_04_13_19_40_40_561.jpg,IMG/left_2021_04_13_19_40_40_561.jpg,IMG/right_2021_04_13_19_40_40_561.jpg,0,0.003144328,0,13.82446
IMG/center_2021_04_13_19_40_40_628.jpg,IMG/left_2021_04_13_19_40_40_628.jpg,IMG/right_2021_04_13_19_40_40_628.jpg,0,0,0,13.71297
IMG/center_2021_04_13_19_40_40_696.jpg,IMG/left_2021_04_13_19_40_40_696.jpg,IMG/right_2021_04_13_19_40_40_696.jpg,0,0,0,13.64992
IMG/center_2021_04_13_19_40_40_772.jpg,IMG/left_2021_04_13_19_40_40_772.jpg,IMG/right_2021_04_13_19_40_40_772.jpg,0,0,0,13.54668
IMG/center_2021_04_13_19_40_40_842.jpg,IMG/left_2021_04_13_19_40_40_842.jpg,IMG/right_2021_04_13_19_40_40_842.jpg,0,0,0,13.47001
IMG/center_2021_04_13_19_40_40_924.jpg,IMG/left_2021_04_13_19_40_40_924.jpg,IMG/right_2021_04_13_19_40_40_924.jpg,0.15,0,0,13.25074
IMG/center_2021_04_13_19_40_41_006.jpg,IMG/left_2021_04_13_19_40_41_006.jpg,IMG/right_2021_04_13_19_40_41_006.jpg,0,0,0,13.14315
IMG/center_2021_04_13_19_40_41_093.jpg,IMG/left_2021_04_13_19_40_41_093.jpg,IMG/right_2021_04_13_19_40_41_093.jpg,0,0,0,12.99001
IMG/center_2021_04_13_19_40_41_170.jpg,IMG/left_2021_04_13_19_40_41_170.jpg,IMG/right_2021_04_13_19_40_41_170.jpg,0.15,0,0,12.90186
IMG/center_2021_04_13_19_40_41_250.jpg,IMG/left_2021_04_13_19_40_41_250.jpg,IMG/right_2021_04_13_19_40_41_250.jpg,0,0,0,12.7714
IMG/center_2021_04_13_19_40_41_325.jpg,IMG/left_2021_04_13_19_40_41_325.jpg,IMG/right_2021_04_13_19_40_41_325.jpg,0,0,0,12.65888
IMG/center_2021_04_13_19_40_41_400.jpg,IMG/left_2021_04_13_19_40_41_400.jpg,IMG/right_2021_04_13_19_40_41_400.jpg,0.15,0,0,12.5461
IMG/center_2021_04_13_19_40_41_483.jpg,IMG/left_2021_04_13_19_40_41_483.jpg,IMG/right_2021_04_13_19_40_41_483.jpg,0.35,0,0,12.41952
IMG/center_2021_04_13_19_40_41_561.jpg,IMG/left_2021_04_13_19_40_41_561.jpg,IMG/right_2021_04_13_19_40_41_561.jpg,0.5500001,0,0,12.26925
IMG/center_2021_04_13_19_40_41_639.jpg,IMG/left_2021_04_13_19_40_41_639.jpg,IMG/right_2021_04_13_19_40_41_639.jpg,0.7500002,0,0,12.06071
IMG/center_2021_04_13_19_40_41_705.jpg,IMG/left_2021_04_13_19_40_41_705.jpg,IMG/right_2021_04_13_19_40_41_705.jpg,0,0,0,11.90805
IMG/center_2021_04_13_19_40_41_788.jpg,IMG/left_2021_04_13_19_40_41_788.jpg,IMG/right_2021_04_13_19_40_41_788.jpg,0,0,0,11.75266
IMG/center_2021_04_13_19_40_41_869.jpg,IMG/left_2021_04_13_19_40_41_869.jpg,IMG/right_2021_04_13_19_40_41_869.jpg,0,0,0,11.60324
IMG/center_2021_04_13_19_40_41_952.jpg,IMG/left_2021_04_13_19_40_41_952.jpg,IMG/right_2021_04_13_19_40_41_952.jpg,0,0,0,11.62618
IMG/center_2021_04_13_19_40_42_019.jpg,IMG/left_2021_04_13_19_40_42_019.jpg,IMG/right_2021_04_13_19_40_42_019.jpg,0,0,0,11.37414
IMG/center_2021_04_13_19_40_42_094.jpg,IMG/left_2021_04_13_19_40_42_094.jpg,IMG/right_2021_04_13_19_40_42_094.jpg,0,0,0,11.21792
IMG/center_2021_04_13_19_40_42_174.jpg,IMG/left_2021_04_13_19_40_42_174.jpg,IMG/right_2021_04_13_19_40_42_174.jpg,0,0,0,11.16507
IMG/center_2021_04_13_19_40_42_241.jpg,IMG/left_2021_04_13_19_40_42_241.jpg,IMG/right_2021_04_13_19_40_42_241.jpg,0,0,0,11.22445
IMG/center_2021_04_13_19_40_42_313.jpg,IMG/left_2021_04_13_19_40_42_313.jpg,IMG/right_2021_04_13_19_40_42_313.jpg,0,0,0,11.19571
IMG/center_2021_04_13_19_40_42_387.jpg,IMG/left_2021_04_13_19_40_42_387.jpg,IMG/right_2021_04_13_19_40_42_387.jpg,0,0,0,11.11999
IMG/center_2021_04_13_19_40_42_466.jpg,IMG/left_2021_04_13_19_40_42_466.jpg,IMG/right_2021_04_13_19_40_42_466.jpg,0,0,0,11.03055
IMG/center_2021_04_13_19_40_42_537.jpg,IMG/left_2021_04_13_19_40_42_537.jpg,IMG/right_2021_04_13_19_40_42_537.jpg,0,0,0,10.9419
IMG/center_2021_04_13_19_40_42_610.jpg,IMG/left_2021_04_13_19_40_42_610.jpg,IMG/right_2021_04_13_19_40_42_610.jpg,0,0,0,10.85394
IMG/center_2021_04_13_19_40_42_691.jpg,IMG/left_2021_04_13_19_40_42_691.jpg,IMG/right_2021_04_13_19_40_42_691.jpg,0,0,0,10.7667
IMG/center_2021_04_13_19_40_42_771.jpg,IMG/left_2021_04_13_19_40_42_771.jpg,IMG/right_2021_04_13_19_40_42_771.jpg,0,0,0,10.68015
IMG/center_2021_04_13_19_40_42_849.jpg,IMG/left_2021_04_13_19_40_42_849.jpg,IMG/right_2021_04_13_19_40_42_849.jpg,0,0,0,10.6157
IMG/center_2021_04_13_19_40_42_929.jpg,IMG/left_2021_04_13_19_40_42_929.jpg,IMG/right_2021_04_13_19_40_42_929.jpg,0,0,0,10.53037
IMG/center_2021_04_13_19_40_43_009.jpg,IMG/left_2021_04_13_19_40_43_009.jpg,IMG/right_2021_04_13_19_40_43_009.jpg,0,0,0,10.44573
IMG/center_2021_04_13_19_40_43_089.jpg,IMG/left_2021_04_13_19_40_43_089.jpg,IMG/right_2021_04_13_19_40_43_089.jpg,0,0,0,10.36176
IMG/center_2021_04_13_19_40_43_168.jpg,IMG/left_2021_04_13_19_40_43_168.jpg,IMG/right_2021_04_13_19_40_43_168.jpg,0,0,0,10.27848
IMG/center_2021_04_13_19_40_43_248.jpg,IMG/left_2021_04_13_19_40_43_248.jpg,IMG/right_2021_04_13_19_40_43_248.jpg,0,0,0,10.19586
IMG/center_2021_04_13_19_40_43_331.jpg,IMG/left_2021_04_13_19_40_43_331.jpg,IMG/right_2021_04_13_19_40_43_331.jpg,-0.1,0,0,10.09119
IMG/center_2021_04_13_19_40_43_414.jpg,IMG/left_2021_04_13_19_40_43_414.jpg,IMG/right_2021_04_13_19_40_43_414.jpg,-0.3,0.1492128,0,10.04526
IMG/center_2021_04_13_19_40_43_496.jpg,IMG/left_2021_04_13_19_40_43_496.jpg,IMG/right_2021_04_13_19_40_43_496.jpg,-0.5000001,0.3996258,0,10.20372
IMG/center_2021_04_13_19_40_43_576.jpg,IMG/left_2021_04_13_19_40_43_576.jpg,IMG/right_2021_04_13_19_40_43_576.jpg,-0.7,0.6389934,0,10.55658
IMG/center_2021_04_13_19_40_43_645.jpg,IMG/left_2021_04_13_19_40_43_645.jpg,IMG/right_2021_04_13_19_40_43_645.jpg,-0.8500001,0.8427513,0,10.94433
IMG/center_2021_04_13_19_40_43_723.jpg,IMG/left_2021_04_13_19_40_43_723.jpg,IMG/right_2021_04_13_19_40_43_723.jpg,-1,1,0,11.70841
IMG/center_2021_04_13_19_40_43_803.jpg,IMG/left_2021_04_13_19_40_43_803.jpg,IMG/right_2021_04_13_19_40_43_803.jpg,-1,1,0,12.47692
IMG/center_2021_04_13_19_40_43_884.jpg,IMG/left_2021_04_13_19_40_43_884.jpg,IMG/right_2021_04_13_19_40_43_884.jpg,-1,1,0,13.19541
IMG/center_2021_04_13_19_40_43_953.jpg,IMG/left_2021_04_13_19_40_43_953.jpg,IMG/right_2021_04_13_19_40_43_953.jpg,0,0.8470477,0,13.8328
IMG/center_2021_04_13_19_40_44_022.jpg,IMG/left_2021_04_13_19_40_44_022.jpg,IMG/right_2021_04_13_19_40_44_022.jpg,0,0.6399898,0,14.21848
IMG/center_2021_04_13_19_40_44_091.jpg,IMG/left_2021_04_13_19_40_44_091.jpg,IMG/right_2021_04_13_19_40_44_091.jpg,-0.05,0.4304158,0,14.38064
IMG/center_2021_04_13_19_40_44_164.jpg,IMG/left_2021_04_13_19_40_44_164.jpg,IMG/right_2021_04_13_19_40_44_164.jpg,-0.2,0.3460381,0,14.79002
IMG/center_2021_04_13_19_40_44_236.jpg,IMG/left_2021_04_13_19_40_44_236.jpg,IMG/right_2021_04_13_19_40_44_236.jpg,-0.4,0.6013498,0,15.05702
IMG/center_2021_04_13_19_40_44_311.jpg,IMG/left_2021_04_13_19_40_44_311.jpg,IMG/right_2021_04_13_19_40_44_311.jpg,-0.6000001,0.829742,0,15.46922
IMG/center_2021_04_13_19_40_44_392.jpg,IMG/left_2021_04_13_19_40_44_392.jpg,IMG/right_2021_04_13_19_40_44_392.jpg,-0.8000001,1,0,16.14727
IMG/center_2021_04_13_19_40_44_471.jpg,IMG/left_2021_04_13_19_40_44_471.jpg,IMG/right_2021_04_13_19_40_44_471.jpg,-1,1,0,16.77088
IMG/center_2021_04_13_19_40_44_553.jpg,IMG/left_2021_04_13_19_40_44_553.jpg,IMG/right_2021_04_13_19_40_44_553.jpg,-1,1,0,17.43294
IMG/center_2021_04_13_19_40_44_626.jpg,IMG/left_2021_04_13_19_40_44_626.jpg,IMG/right_2021_04_13_19_40_44_626.jpg,-1,1,0,18.14428
IMG/center_2021_04_13_19_40_44_704.jpg,IMG/left_2021_04_13_19_40_44_704.jpg,IMG/right_2021_04_13_19_40_44_704.jpg,0,0.8076739,0,18.6951
IMG/center_2021_04_13_19_40_44_784.jpg,IMG/left_2021_04_13_19_40_44_784.jpg,IMG/right_2021_04_13_19_40_44_784.jpg,0,0.5308219,0,19.07146
IMG/center_2021_04_13_19_40_44_859.jpg,IMG/left_2021_04_13_19_40_44_859.jpg,IMG/right_2021_04_13_19_40_44_859.jpg,0,0.3044775,0,19.31939
IMG/center_2021_04_13_19_40_44_927.jpg,IMG/left_2021_04_13_19_40_44_927.jpg,IMG/right_2021_04_13_19_40_44_927.jpg,0,0.1031995,0,19.15158
IMG/center_2021_04_13_19_40_44_994.jpg,IMG/left_2021_04_13_19_40_44_994.jpg,IMG/right_2021_04_13_19_40_44_994.jpg,0,0,0,18.94804
IMG/center_2021_04_13_19_40_45_062.jpg,IMG/left_2021_04_13_19_40_45_062.jpg,IMG/right_2021_04_13_19_40_45_062.jpg,0,0,0,19.20058
IMG/center_2021_04_13_19_40_45_130.jpg,IMG/left_2021_04_13_19_40_45_130.jpg,IMG/right_2021_04_13_19_40_45_130.jpg,0,0,0,18.67346
IMG/center_2021_04_13_19_40_45_201.jpg,IMG/left_2021_04_13_19_40_45_201.jpg,IMG/right_2021_04_13_19_40_45_201.jpg,0,0,0,18.50371
IMG/center_2021_04_13_19_40_45_277.jpg,IMG/left_2021_04_13_19_40_45_277.jpg,IMG/right_2021_04_13_19_40_45_277.jpg,-0.15,0.0756654,0,18.33241
IMG/center_2021_04_13_19_40_45_346.jpg,IMG/left_2021_04_13_19_40_45_346.jpg,IMG/right_2021_04_13_19_40_45_346.jpg,-0.3,0.2836203,0,18.74747
IMG/center_2021_04_13_19_40_45_419.jpg,IMG/left_2021_04_13_19_40_45_419.jpg,IMG/right_2021_04_13_19_40_45_419.jpg,-0.5000001,0.5007435,0,18.85794
IMG/center_2021_04_13_19_40_45_488.jpg,IMG/left_2021_04_13_19_40_45_488.jpg,IMG/right_2021_04_13_19_40_45_488.jpg,-0.6500001,0.7131492,0,18.8432
IMG/center_2021_04_13_19_40_45_571.jpg,IMG/left_2021_04_13_19_40_45_571.jpg,IMG/right_2021_04_13_19_40_45_571.jpg,-0.9000002,0.7979601,0,19.53516
IMG/center_2021_04_13_19_40_45_640.jpg,IMG/left_2021_04_13_19_40_45_640.jpg,IMG/right_2021_04_13_19_40_45_640.jpg,-1,0.594576,0,19.60781
IMG/center_2021_04_13_19_40_45_707.jpg,IMG/left_2021_04_13_19_40_45_707.jpg,IMG/right_2021_04_13_19_40_45_707.jpg,-1,0.3930666,0,19.87422
IMG/center_2021_04_13_19_40_45_777.jpg,IMG/left_2021_04_13_19_40_45_777.jpg,IMG/right_2021_04_13_19_40_45_777.jpg,-1,0.1810074,0,19.89847
IMG/center_2021_04_13_19_40_45_847.jpg,IMG/left_2021_04_13_19_40_45_847.jpg,IMG/right_2021_04_13_19_40_45_847.jpg,0,0,0,19.55579
IMG/center_2021_04_13_19_40_45_937.jpg,IMG/left_2021_04_13_19_40_45_937.jpg,IMG/right_2021_04_13_19_40_45_937.jpg,0,0,0,19.41182
IMG/center_2021_04_13_19_40_46_022.jpg,IMG/left_2021_04_13_19_40_46_022.jpg,IMG/right_2021_04_13_19_40_46_022.jpg,0,0,0,19.20508
IMG/center_2021_04_13_19_40_46_106.jpg,IMG/left_2021_04_13_19_40_46_106.jpg,IMG/right_2021_04_13_19_40_46_106.jpg,0,0,0,19.08245
IMG/center_2021_04_13_19_40_46_190.jpg,IMG/left_2021_04_13_19_40_46_190.jpg,IMG/right_2021_04_13_19_40_46_190.jpg,0,0,0,18.93189
IMG/center_2021_04_13_19_40_46_273.jpg,IMG/left_2021_04_13_19_40_46_273.jpg,IMG/right_2021_04_13_19_40_46_273.jpg,0,0,0,18.29717
IMG/center_2021_04_13_19_40_46_356.jpg,IMG/left_2021_04_13_19_40_46_356.jpg,IMG/right_2021_04_13_19_40_46_356.jpg,0,0,0,18.1296
IMG/center_2021_04_13_19_40_46_436.jpg,IMG/left_2021_04_13_19_40_46_436.jpg,IMG/right_2021_04_13_19_40_46_436.jpg,0,0,0,17.97212
IMG/center_2021_04_13_19_40_46_504.jpg,IMG/left_2021_04_13_19_40_46_504.jpg,IMG/right_2021_04_13_19_40_46_504.jpg,0,0,0,18.36588
IMG/center_2021_04_13_19_40_46_586.jpg,IMG/left_2021_04_13_19_40_46_586.jpg,IMG/right_2021_04_13_19_40_46_586.jpg,0,0,0,18.22109
IMG/center_2021_04_13_19_40_46_665.jpg,IMG/left_2021_04_13_19_40_46_665.jpg,IMG/right_2021_04_13_19_40_46_665.jpg,0,0,0,18.07784
IMG/center_2021_04_13_19_40_46_747.jpg,IMG/left_2021_04_13_19_40_46_747.jpg,IMG/right_2021_04_13_19_40_46_747.jpg,-0.05,0,0,17.93441
IMG/center_2021_04_13_19_40_46_828.jpg,IMG/left_2021_04_13_19_40_46_828.jpg,IMG/right_2021_04_13_19_40_46_828.jpg,-0.25,0,0,17.75601
IMG/center_2021_04_13_19_40_46_908.jpg,IMG/left_2021_04_13_19_40_46_908.jpg,IMG/right_2021_04_13_19_40_46_908.jpg,-0.45,0,0,17.53029
IMG/center_2021_04_13_19_40_46_992.jpg,IMG/left_2021_04_13_19_40_46_992.jpg,IMG/right_2021_04_13_19_40_46_992.jpg,-0.7,0,0,16.72813
IMG/center_2021_04_13_19_40_47_074.jpg,IMG/left_2021_04_13_19_40_47_074.jpg,IMG/right_2021_04_13_19_40_47_074.jpg,-0.9000002,0,0,16.41965
IMG/center_2021_04_13_19_40_47_149.jpg,IMG/left_2021_04_13_19_40_47_149.jpg,IMG/right_2021_04_13_19_40_47_149.jpg,0,0,0,16.6985
IMG/center_2021_04_13_19_40_47_227.jpg,IMG/left_2021_04_13_19_40_47_227.jpg,IMG/right_2021_04_13_19_40_47_227.jpg,0,0,0,16.54971
IMG/center_2021_04_13_19_40_47_305.jpg,IMG/left_2021_04_13_19_40_47_305.jpg,IMG/right_2021_04_13_19_40_47_305.jpg,0,0,0,16.42631
IMG/center_2021_04_13_19_40_47_388.jpg,IMG/left_2021_04_13_19_40_47_388.jpg,IMG/right_2021_04_13_19_40_47_388.jpg,0,0,0,16.29982
IMG/center_2021_04_13_19_40_47_466.jpg,IMG/left_2021_04_13_19_40_47_466.jpg,IMG/right_2021_04_13_19_40_47_466.jpg,0,0,0,16.17271
IMG/center_2021_04_13_19_40_47_550.jpg,IMG/left_2021_04_13_19_40_47_550.jpg,IMG/right_2021_04_13_19_40_47_550.jpg,-0.1,0,0,16.04602
IMG/center_2021_04_13_19_40_47_629.jpg,IMG/left_2021_04_13_19_40_47_629.jpg,IMG/right_2021_04_13_19_40_47_629.jpg,-0.3,0,0,15.88014
IMG/center_2021_04_13_19_40_47_712.jpg,IMG/left_2021_04_13_19_40_47_712.jpg,IMG/right_2021_04_13_19_40_47_712.jpg,-0.5500001,0,0,15.09859
IMG/center_2021_04_13_19_40_47_800.jpg,IMG/left_2021_04_13_19_40_47_800.jpg,IMG/right_2021_04_13_19_40_47_800.jpg,-0.7500002,0,0,14.8443
IMG/center_2021_04_13_19_40_47_887.jpg,IMG/left_2021_04_13_19_40_47_887.jpg,IMG/right_2021_04_13_19_40_47_887.jpg,-0.9500002,0,0,14.5596
IMG/center_2021_04_13_19_40_47_969.jpg,IMG/left_2021_04_13_19_40_47_969.jpg,IMG/right_2021_04_13_19_40_47_969.jpg,0,0,0,14.30172
